codigo_municipio,municipio,n_unidades_economicas_urbanas,flag_universo_analitico_menor_30,n_universo_caracterizacion,n_universo_sociodemografico_educacion,n_universo_sociodemografico_trabajadores,n_universo_sectorial_ingresos_2023,n_universo_territorial_credito_2023,poblacion_total_2023,poblacion_cabecera_2023,pct_poblacion_cabecera_2023,area_municipal_km2,densidad_poblacion_hab_km2_2023,ue_urbanas_visibles_por_1000_hab_total_2023,va_total_2023_miles_millones_cop,va_2023_por_habitante_millones_cop,distancia_lineal_nucleo_urbano_top5_km,nodo_mas_cercano,tramo_distancia,cluster,perfil,silueta_individual,distancia_centroide,margen_pertenencia,tipo_asignacion,region_contigua,candidato_polo_secundario,madurez_permanencia_observada,formalizacion_gestion,escala_capacidades,finanzas_redes,densidad_emprendedora,pct_operacion_menos_3_anios,pct_operacion_mas_10_anios,pct_persona_natural,pct_registro_camara_comercio_si,pct_rut_si,pct_no_lleva_registros_contables,pct_estados_financieros,pct_gestion_contable_formal,pct_ue_un_solo_trabajador_sociodemografico,pct_ue_ingresos_hasta_10m_2023,pct_activos_fijos_mayores_50m_2023,pct_remuneracion_mayor_10m_2023,pct_propietarios_educacion_superior,pct_propietarias_mujeres,pct_propietarios_menores_35,promedio_reporte_medios_digitales,pct_solicito_credito_si,pct_obtuvo_credito_entre_solicitantes,pct_fuente_credito_formal_entre_fuentes_reportadas,pct_asociacion_productores_comerciantes_si,pct_cooperativa_si,pct_ica_si_entre_respuestas_validas,pct_iva_si_entre_respuestas_validas,pct_renta_si_entre_respuestas_validas,pct_ue_vivienda_actividad_visible,pct_ue_emplazamiento_movil_semifijo,n_gestion_contable,n_activos_fijos,n_remuneracion,n_iva_valido,n_renta_valido,pct_ciiu_primario_extractivo_sectorial_2023,pct_ciiu_manufactura_sectorial_2023,pct_ciiu_infraestructura_logistica_sectorial_2023,pct_ciiu_comercio_sectorial_2023,pct_ue_alojamiento_comidas_sectorial_2023,pct_ciiu_servicios_empresariales_conocimiento_sectorial_2023,pct_ciiu_servicios_sociales_personales_sectorial_2023
15723,SATIVASUR,21,True,17,16,16,12,12,1041,313,30.0672,54.88468107,18.96704107057317,20.172910662824208,47.84486607592923,45.96048614402424,43.7465417433731,DUITAMA,Lejano,5,Permanencia con brechas de gestión,0.0629680568434702,1.8796451591128656,0.5003015566106235,intermedia,3,False,1.90290459947128,-1.2616746659074929,-1.54646619072028,0.3892899867953787,-1.0273184822679666,41.1765,29.4118,94.1176,70.5882,58.8235,82.3529,5.8824,5.88235294117647,75.0,50.0,8.333333333333332,8.333333333333332,12.5,81.25,6.25,4.166675,25.0,100.0,100.0,0.0,0.0,27.2727,18.181818181818183,18.181818181818183,14.2857,0.0,17.0,12.0,12.0,11.0,11.0,0.0,0.0,0.0,75.0,8.3333,0.0,16.6667
15740,SIACHOQUE,215,False,213,176,176,119,133,6885,1287,18.6928,119.22296694,57.74894029826431,31.22730573710966,271.7201585444666,39.46552774792544,17.976345433704463,TUNJA,Próximo,2,Renovación y articulación financiera,-0.022254345447353,1.629186434506512,0.3064289752375451,fronteriza,1,False,-1.8090617092817027,0.1221870216961513,0.8608558064142241,0.5163845930795988,-0.3265147670228127,71.3615,12.2066,87.3239,48.8263,42.2535,44.6009,6.1033,10.328638497652582,68.1818,17.6471,6.086956521739131,20.0,23.8636,67.0455,27.2727,25.187975,23.3083,93.5484,90.3226,0.7519,0.0,38.5965,50.877192982456144,15.789473684210526,8.8372,8.8372,213.0,115.0,115.0,114.0,114.0,0.0,3.7594,3.0075,56.391,29.3233,0.7519,6.7669
15753,SOATÁ,711,False,651,619,619,391,481,9258,6746,72.8667,123.09543773,75.20993605227419,76.79844458846404,158.4351125193699,17.113319563552594,63.21182744948448,DUITAMA,Muy lejano,3,Mayores capacidades y densidad,0.2080752625934423,2.30912202864407,1.014429311049981,intermedia,3,True,0.0344587436294718,-0.1058474848561022,1.18749298904579,-1.1464147530376414,2.562510204526457,57.9109,21.9662,84.0246,58.5253,30.8756,46.851,2.4578,5.837173579109063,72.6979,11.7647,8.461538461538462,12.661498708010337,28.433,55.8966,13.5703,28.274425,9.7713,100.0,89.3617,0.4158,0.6237,66.4962,40.93264248704664,20.051413881748072,16.1744,14.9086,651.0,390.0,387.0,386.0,389.0,0.0,4.7817,1.4553,58.0042,25.1559,2.079,8.5239
15755,SOCOTÁ,172,False,141,130,130,73,77,7428,1650,22.2132,603.58638782,12.30644055249165,23.155627355950458,273.985285214085,36.8854718920416,46.82601000988271,SOGAMOSO,Lejano,1,Brechas de escala y gestión,0.0998389464612021,1.0777007699876044,0.4766910333992271,representativa,2,False,-0.4948493002197626,-1.0223983736412163,-0.6802620770099074,-0.5227277052084488,-0.8382263676818837,58.156,16.3121,92.9078,62.4113,53.1915,73.0496,5.6738,7.801418439716312,74.6154,35.6164,6.666666666666667,6.666666666666667,18.4615,56.9231,27.6923,9.415575,16.8831,92.3077,100.0,0.0,0.0,68.0,20.54794520547945,17.333333333333336,8.7209,3.4884,141.0,75.0,75.0,73.0,75.0,1.2987,6.4935,1.2987,62.3377,20.7792,1.2987,6.4935
15757,SOCHA,381,False,310,260,260,165,171,8344,4599,55.1174,150.1520035,55.5703540778928,45.66155321188879,208.11717017622948,24.942134489001614,39.59450634645857,SOGAMOSO,Lejano,2,Renovación y articulación financiera,-0.029493851491931,1.4189985617369,0.2343264188060443,fronteriza,1,False,-0.3723862399593179,-0.8335413173346987,0.4070014183923646,0.2085920784460635,0.5885578524300482,61.9355,20.6452,93.871,67.7419,55.4839,68.0645,4.1935,5.806451612903226,55.7692,39.3939,9.75609756097561,16.56441717791411,24.6154,59.6154,26.5385,15.497075,23.3918,100.0,95.0,0.0,0.0,55.7576,12.5,18.29268292682927,8.6614,2.8871,310.0,164.0,163.0,160.0,164.0,0.0,4.6784,1.7544,60.2339,20.4678,3.5088,9.3567
15759,SOGAMOSO,9463,False,8512,7048,7048,5435,5843,135514,120294,88.7687,207.6546033,652.5932863824936,69.83042342488599,4162.548154367742,30.716738893160432,0.0,SOGAMOSO,Muy próximo,3,Mayores capacidades y densidad,0.4006437055963138,1.4984052990254226,1.754643263226765,intermedia,1,False,0.1798503792719869,1.1303854255906358,1.3868409358731784,1.3788677052404972,2.120765985459997,55.6391,21.781,89.6029,60.5733,61.055,31.6494,13.0757,20.14802631578948,65.0114,26.7341,12.027051727289344,26.890446329767613,38.3087,60.017,17.7355,24.16995,20.8283,95.5629,86.6886,3.4571,0.7702,69.0215,23.275222551928785,29.552568587737067,13.241,7.3761,8512.0,5471.0,5422.0,5392.0,5431.0,0.0685,6.4693,2.9437,54.9375,16.2074,6.8971,12.4765
15761,SOMONDOCO,74,False,74,70,70,47,55,2967,735,24.7725,58.79505012,50.46343176754485,24.94101786316144,76.48805639468983,25.77959433592512,61.13795485739176,TUNJA,Muy lejano,4,Capacidades intermedias y baja densidad,0.3801903317401761,1.3035309879241352,1.2049719592341823,intermedia,1,False,-0.0366782735876971,0.5279008042078563,0.7415129730074997,-1.6025555738816593,-0.7250398665473778,56.7568,20.2703,86.4865,62.1622,33.7838,27.027,5.4054,5.405405405405405,62.8571,14.8936,8.51063829787234,31.91489361702128,15.7143,70.0,20.0,25.45455,7.2727,100.0,75.0,0.0,0.0,89.1304,4.3478260869565215,6.521739130434782,5.4054,10.8108,74.0,47.0,47.0,46.0,46.0,0.0,3.6364,0.0,50.9091,32.7273,1.8182,10.9091
15762,SORA,56,True,55,51,51,29,32,3154,579,18.3576,47.84502378,65.92117112330548,17.755231452124285,66.4838678471936,21.079222526060114,10.027710776818347,TUNJA,Muy próximo,2,Renovación y articulación financiera,-0.0346133325762861,2.5605701685393734,0.2133889213663899,fronteriza,1,False,-2.2233906994389705,1.3522080382451604,-0.4343941889088109,0.7404160678746036,-1.180589517158946,70.9091,7.2727,80.0,54.5455,47.2727,34.5455,1.8182,3.636363636363636,74.5098,44.8276,10.0,10.0,25.4902,60.7843,23.5294,13.28125,28.125,88.8889,77.7778,0.0,0.0,82.7586,20.6896551724138,37.93103448275862,0.0,3.5714,55.0,30.0,30.0,29.0,29.0,0.0,0.0,0.0,75.0,21.875,0.0,3.125
15763,SOTAQUIRÁ,154,False,146,116,116,89,91,8139,1053,12.9377,292.06818842,27.866780165376834,18.9212433959946,162.0780702411568,19.913757247961275,23.90548014700753,DUITAMA,Intermedio,4,Capacidades intermedias y baja densidad,0.1930148792087446,1.1958693955793869,0.25026185452162,intermedia,1,False,-0.3150384994345873,-0.5223702632115298,-0.039801892801205,0.2663413556872283,-1.1066690993709687,57.5342,17.8082,89.726,47.9452,39.726,53.4247,8.9041,13.6986301369863,70.6897,20.2247,10.112359550561797,15.909090909090908,16.3793,59.4828,16.3793,14.835150000000002,19.7802,94.4444,94.4444,1.0989,0.0,42.5287,37.64705882352941,22.09302325581396,2.5974,5.8442,146.0,89.0,88.0,85.0,86.0,1.0989,7.6923,4.3956,47.2527,34.0659,1.0989,4.3956
15764,SORACÁ,256,False,256,212,212,145,183,6143,1689,27.4947,55.75775306,110.1730192281891,41.673449454663846,167.34678215386236,27.241865888631345,7.038985330234997,TUNJA,Muy próximo,3,Mayores capacidades y densidad,0.1335944793245606,1.662751076472652,0.4307856864767783,intermedia,1,False,-1.2390827653920455,1.1343872158170345,1.1704426770613685,1.187714958698044,0.3357282845464294,65.2344,13.6719,78.125,57.4219,49.2188,46.875,4.6875,7.8125,64.1509,16.5517,6.338028169014084,21.323529411764707,19.8113,62.2642,23.5849,34.016375000000004,30.0546,98.1818,76.3636,0.5464,0.0,47.5177,35.07462686567165,32.08955223880597,7.8125,16.4062,256.0,142.0,136.0,134.0,134.0,0.0,4.918,1.6393,57.9235,27.8689,1.6393,6.0109
15774,SUSACÓN,79,False,73,71,71,46,50,2771,677,24.4316,182.70313719,15.166679908283845,28.509563334536267,49.54996906367916,17.88162001576296,53.02848825711689,DUITAMA,Lejano,5,Permanencia con brechas de gestión,0.1248716357502894,0.9301689790555072,0.8113937265188332,representativa,3,False,1.1587458050261206,-0.6027211444760129,-0.0111950204173492,-1.0713945104941969,-0.4988085886208106,43.8356,23.2877,87.6712,56.1644,32.8767,53.4247,4.1096,5.47945205479452,78.8732,21.7391,4.444444444444445,6.8181818181818175,22.5352,60.5634,16.9014,16.5,12.0,83.3333,100.0,0.0,0.0,45.4545,46.51162790697674,20.930232558139537,30.3797,10.1266,73.0,45.0,44.0,43.0,43.0,0.0,6.0,0.0,66.0,20.0,4.0,4.0
15776,SUTAMARCHÁN,267,False,260,226,226,190,203,6285,2353,37.4383,103.50533617,60.721507050393456,42.482100238663485,295.1460408112618,46.96038835501381,19.821924038729914,CHIQUINQUIRÁ,Próximo,3,Mayores capacidades y densidad,0.2008778407286233,1.1664811600645046,0.926755301837072,representativa,5,False,0.5657684813812723,1.047077351417325,0.9918962971136536,0.7352250198919283,0.386993457353679,48.4615,20.3846,88.0769,62.6923,62.6923,39.2308,6.5385,12.307692307692308,64.6018,18.4211,13.978494623655912,54.3010752688172,25.2212,54.8673,23.8938,24.13795,28.0788,98.2456,91.2281,0.0,0.0,41.3043,23.91304347826087,16.847826086956523,3.7453,7.4906,260.0,186.0,186.0,184.0,184.0,0.0,7.3892,0.4926,55.1724,19.7044,2.9557,14.2857
15778,SUTATENZA,57,False,57,47,47,35,38,4239,835,19.698,41.1270106,103.0709487063959,13.446567586694975,96.88222272194405,22.854971154032565,55.00924880210355,TUNJA,Lejano,5,Permanencia con brechas de gestión,0.1001388389587028,2.134997011240643,0.5011061576186511,intermedia,1,False,1.431138606742147,0.9307760817381464,-1.3874715566473226,-0.7182536682806036,-1.453741292931768,43.8596,26.3158,75.4386,50.8772,26.3158,35.0877,5.2632,7.017543859649122,78.7234,54.2857,8.571428571428571,14.285714285714285,12.766,78.7234,6.383,14.473675,5.2632,100.0,50.0,2.6316,0.0,75.7576,6.0606060606060606,2.941176470588235,24.5614,14.0351,57.0,35.0,35.0,33.0,34.0,0.0,7.8947,2.6316,55.2632,26.3158,2.6316,5.2632
15790,TASCO,140,False,120,113,113,54,55,6002,1807,30.1066,209.69811162,28.622098471141207,23.32555814728424,147.00328111663634,24.49238272519766,29.70033247289632,SOGAMOSO,Intermedio,1,Brechas de escala y gestión,0.3874937544278917,1.117698758080707,1.4896687585753177,intermedia,2,False,-1.0150785258316135,-1.4811228886763286,-1.4606072719423508,-1.1939684118859812,-0.827453446223858,61.6667,13.3333,93.3333,54.1667,45.8333,76.6667,4.1667,5.0,72.5664,53.7037,9.433962264150944,11.320754716981131,10.6195,65.4867,15.0442,9.090875,10.9091,100.0,100.0,0.0,0.0,50.9804,9.803921568627452,9.803921568627452,13.5714,4.2857,120.0,53.0,53.0,51.0,51.0,0.0,1.8182,1.8182,70.9091,20.0,1.8182,3.6364
15798,TENZA,149,False,149,131,131,87,113,3679,1168,31.7478,45.86408252,80.21527517520262,40.50013590649633,107.2762692537638,29.15908378737804,49.97970606357373,TUNJA,Lejano,3,Mayores capacidades y densidad,-0.0751606720622829,1.4000283214310665,0.1183312962715457,fronteriza,1,False,0.4513648938775727,1.038851474535924,0.8543558537530833,-0.5304693330440835,0.2613449747246192,55.7047,24.8322,77.1812,48.3221,35.5705,37.5839,7.3826,7.38255033557047,67.9389,22.9885,7.954545454545454,21.59090909090909,16.7939,61.8321,14.5038,37.3894,16.8142,100.0,89.4737,0.0,0.885,84.8837,10.465116279069768,18.6046511627907,2.6846,18.7919,149.0,88.0,88.0,86.0,86.0,0.0,1.7699,3.5398,66.3717,19.469,1.7699,7.0796
15804,TIBANÁ,321,False,258,244,244,154,197,9116,1940,21.2813,121.83265481,74.82394612689471,35.212812637121544,485.7427466990245,53.28463654004218,24.227482718195663,TUNJA,Intermedio,4,Capacidades intermedias y baja densidad,0.3844601144411926,0.5773567384514362,1.0201103070997517,representativa,1,False,-0.2530781970651591,0.1941905971588269,0.252213757988411,-0.1523131330412385,-0.0738498293311348,56.2016,17.4419,79.4574,46.124,32.5581,51.5504,3.876,6.2015503875969,73.3607,27.9221,3.2679738562091507,8.49673202614379,17.2131,60.6557,13.9344,29.314725,18.2741,97.2222,72.2222,0.5076,0.0,15.0327,13.815789473684212,3.2679738562091507,5.296,16.5109,258.0,153.0,153.0,152.0,153.0,0.0,3.0457,1.0152,72.5888,16.2437,1.0152,6.0914
15806,TIBASOSA,313,False,303,255,255,166,168,13521,4701,34.7681,93.76055211,144.2077685734737,23.149175356852304,1184.1103325134238,87.57564769716913,16.36786390357301,SOGAMOSO,Próximo,4,Capacidades intermedias y baja densidad,0.4851130855848515,0.8614881550782927,1.6485739205097276,representativa,1,False,-0.7364160884317895,0.5965624308246655,0.4117281775353928,-0.9483374596148472,-0.8386353981994615,63.0363,17.4917,96.0396,54.7855,58.7459,28.0528,7.9208,8.25082508250825,72.549,34.3373,7.784431137724551,15.151515151515152,33.3333,69.4118,18.4314,16.815475,13.0952,90.9091,81.8182,0.0,0.0,62.5767,18.125,8.074534161490684,29.393,0.9585,303.0,167.0,165.0,160.0,161.0,0.5952,8.3333,2.381,56.5476,22.619,1.7857,7.7381
15808,TINJACÁ,107,False,104,88,88,81,81,3516,878,24.9716,79.75140175,44.08699938618948,30.43230944254835,66.38352080412417,18.88040978501825,15.030345299762114,CHIQUINQUIRÁ,Próximo,3,Mayores capacidades y densidad,-0.0192678313665553,1.9547486902934603,0.1861663837727383,fronteriza,5,False,0.8737431895830793,1.2740516661707355,0.8968260762136439,0.7707645973144431,-0.3769143007006618,50.0,25.0,86.5385,60.5769,58.6538,32.6923,13.4615,17.307692307692307,65.9091,16.0494,12.658227848101266,59.49367088607595,29.5455,62.5,21.5909,15.740725,28.3951,100.0,86.9565,0.0,0.0,57.6923,32.05128205128205,16.666666666666664,5.6075,3.7383,104.0,79.0,79.0,78.0,78.0,1.2346,6.1728,1.2346,45.679,19.7531,7.4074,18.5185
15810,TIPACOQUE,117,False,108,104,104,79,83,3225,980,30.3876,71.94767121,44.82424442324073,36.279069767441854,50.198648299895495,15.565472341052867,71.87072153884743,DUITAMA,Muy lejano,5,Permanencia con brechas de gestión,0.2481674782688266,1.3345040330619142,1.2262203188545862,intermedia,3,False,1.4201915344751035,-1.6153935699249584,-0.0343477158057987,-0.0162587387067223,-0.0062534612518612,43.5185,25.9259,93.5185,59.2593,26.8519,60.1852,3.7037,6.481481481481481,75.9615,21.519,2.5974025974025974,3.896103896103896,21.1538,59.6154,12.5,14.75905,16.8675,100.0,100.0,1.2048,0.0,48.6842,48.68421052631579,11.842105263157894,39.3162,8.547,108.0,77.0,77.0,76.0,76.0,0.0,6.0241,0.0,66.2651,22.8916,0.0,4.8193
15814,TOCA,431,False,418,356,356,255,266,8948,4515,50.4582,168.25186282,53.18217492529513,48.167188198480105,253.17033905450523,28.293511293529864,25.01386150169808,TUNJA,Intermedio,2,Renovación y articulación financiera,0.0758604022475587,1.243239085410112,0.4135863309442888,intermedia,1,False,-1.049528899956507,-0.0780560119234764,0.4098726201458659,0.5267324519759762,0.7474049260013662,64.3541,15.0718,93.3014,55.2632,48.3254,41.866,6.4593,9.330143540669855,61.5169,12.549,1.96078431372549,21.5686274509804,15.1685,55.0562,23.0337,14.473675,24.812,100.0,86.3636,0.3759,0.0,47.6378,44.881889763779526,12.598425196850393,4.8724,4.4084,418.0,255.0,255.0,254.0,254.0,0.0,3.0075,0.0,56.7669,30.8271,1.8797,7.5188
15816,TOGÜÍ,114,False,103,93,93,51,59,4442,728,16.389,101.44312439,43.78808348728148,25.664115263394866,102.08506497802192,22.981779598834294,46.50836908842636,TUNJA,Lejano,4,Capacidades intermedias y baja densidad,0.2784335269238505,1.3842604088646135,0.7150069700018129,intermedia,1,False,-0.7614733920857346,0.8983452853788226,1.3098515991600252,-0.3248611359986837,-0.6791984305246607,62.1359,16.5049,86.4078,63.1068,61.165,45.6311,7.767,13.592233009708735,66.6667,7.8431,8.16326530612245,18.367346938775512,23.6559,69.8925,27.957,29.2373,18.6441,100.0,100.0,0.0,0.0,85.1064,14.893617021276595,34.04255319148936,3.5088,10.5263,103.0,49.0,49.0,47.0,47.0,0.0,3.3898,1.6949,59.322,30.5085,0.0,5.0847
15820,TÓPAGA,143,False,124,113,113,70,74,3721,1156,31.0669,33.62952819,110.64680952337795,38.430529427573234,113.7226584376356,30.562391410275627,12.145922459161335,SOGAMOSO,Muy próximo,2,Renovación y articulación financiera,-0.0102598640796403,0.8691682671516958,0.4947519280421582,fronteriza,1,False,-0.2395812904691058,-0.2909018333443518,-0.0144581418221189,0.5797539821063884,0.1301403362276093,60.4839,20.9677,90.3226,54.8387,26.6129,32.2581,21.7742,23.387096774193548,66.3717,30.0,5.714285714285714,17.142857142857142,23.0088,71.6814,14.1593,9.7973,21.6216,100.0,100.0,1.3514,0.0,54.4118,26.47058823529412,11.76470588235294,30.0699,9.7902,124.0,70.0,70.0,68.0,68.0,0.0,9.4595,1.3514,59.4595,24.3243,1.3514,4.0541
15822,TOTA,88,False,76,62,62,40,42,5172,977,18.8902,196.04606108,26.38155529117964,17.014694508894046,89.60104921001667,17.324255454372906,23.83754953468076,SOGAMOSO,Intermedio,1,Brechas de escala y gestión,0.1418019827146103,1.649128385856726,0.2907347641840698,intermedia,2,False,-1.0618295576243657,-0.1694386801908088,-1.4670117465748005,0.4573367298950012,-1.2275365493216794,67.1053,17.1053,90.7895,56.5789,27.6316,28.9474,23.6842,25.0,79.0323,62.5,7.6923076923076925,7.6923076923076925,14.5161,64.5161,16.129,16.071425,16.6667,85.7143,100.0,2.381,2.381,39.4737,45.94594594594595,7.894736842105263,32.9545,6.8182,76.0,39.0,39.0,37.0,38.0,0.0,4.7619,2.381,71.4286,11.9048,0.0,9.5238
15832,TUNUNGUÁ,35,True,33,22,22,20,22,1563,302,19.3218,29.22130806,53.48836529804546,22.39283429302624,113.23370013679312,72.44638524426944,18.84334933021526,CHIQUINQUIRÁ,Próximo,1,Brechas de escala y gestión,0.1129652528109015,1.6495268161908363,0.2714975083708835,intermedia,4,False,0.0481246274384028,-0.0095431147895855,-1.4682143831178036,0.6446513450253801,-0.8865843473694406,60.6061,24.2424,84.8485,75.7576,51.5152,63.6364,9.0909,9.090909090909092,95.4545,35.0,15.0,15.0,13.6364,81.8182,22.7273,13.636349999999998,27.2727,100.0,66.6667,0.0,0.0,52.6316,0.0,5.263157894736842,14.2857,5.7143,33.0,20.0,20.0,19.0,19.0,0.0,0.0,0.0,59.0909,27.2727,0.0,13.6364
15835,TURMEQUÉ,296,False,217,202,202,163,168,5824,2099,36.0405,79.70660429,73.06797287223888,50.82417582417583,187.576175212019,32.207447666898865,27.75391204145003,TUNJA,Intermedio,5,Permanencia con brechas de gestión,0.3336946950923879,1.137238449528846,1.586681460412522,representativa,1,False,1.6739754143142724,-0.4351813809740432,-0.7667873195155096,-0.7641406255716772,0.91584714169342,43.318,28.5714,90.7834,47.9263,51.1521,60.3687,7.8341,9.67741935483871,71.2871,48.4663,5.521472392638037,11.65644171779141,16.8317,56.4356,14.8515,14.88095,12.5,90.4762,80.9524,0.5952,0.0,43.75,17.5,8.75,9.1216,4.3919,217.0,163.0,163.0,160.0,160.0,0.0,5.3571,1.1905,66.6667,13.6905,1.7857,11.3095
15837,TUTA,294,False,286,227,227,169,170,8283,2551,30.798,165.55011074,50.0331891230724,35.49438609199566,1081.7941889780868,130.60415175396437,27.46477039463728,DUITAMA,Intermedio,2,Renovación y articulación financiera,0.1620137111829513,1.238498129066093,0.9528975365576982,intermedia,1,False,-1.064933376151979,-0.6321723439621354,1.0962076873563975,1.1504882741148137,-0.0559992167952022,63.6364,14.3357,94.0559,47.5524,41.6084,47.9021,10.8392,13.636363636363637,62.1145,18.9349,7.100591715976331,25.74850299401197,34.3612,63.4361,23.7885,13.382375,22.9412,97.4359,92.3077,2.3529,0.5882,47.3054,43.03030303030303,16.766467065868262,1.0204,5.4422,286.0,169.0,167.0,165.0,167.0,0.0,4.1176,1.7647,50.0,26.4706,4.1176,13.5294
15839,TUTAZÁ,45,True,39,35,35,25,27,2041,200,9.7991,122.00950203,16.728205312223583,22.048015678588925,53.93029579502678,26.423466827548644,31.20696550766869,DUITAMA,Intermedio,5,Permanencia con brechas de gestión,0.0919943726127137,1.130646501569592,0.6512789323602963,representativa,3,False,1.072357757670902,-0.36093516332996,-0.4322259469741362,-1.17127162200502,-0.9084444459509972,51.2821,28.2051,79.4872,48.7179,20.5128,53.8462,10.2564,10.256410256410255,74.2857,40.0,17.391304347826086,17.391304347826086,17.1429,60.0,11.4286,20.37035,11.1111,100.0,100.0,0.0,0.0,42.8571,19.047619047619047,9.523809523809524,31.1111,13.3333,39.0,23.0,23.0,21.0,21.0,0.0,3.7037,3.7037,55.5556,22.2222,3.7037,11.1111
15842,ÚMBITA,160,False,127,117,117,90,94,7694,1235,16.0515,146.08534989,52.66784113392248,20.79542500649857,153.1542249718541,19.905669998941267,34.80294053970021,TUNJA,Intermedio,4,Capacidades intermedias y baja densidad,0.1818773749029128,1.6894337696852493,0.3389951840463279,intermedia,1,False,0.2411348335502399,-1.315238686977034,0.527699096975045,-0.029072525297545,-0.9878536031941934,55.1181,22.0472,92.9134,35.4331,26.7717,53.5433,9.4488,14.173228346456693,66.6667,24.4444,5.434782608695652,13.186813186813188,28.2051,45.2991,25.641,14.095749999999995,21.2766,100.0,80.0,0.0,0.0,8.7912,34.44444444444444,15.555555555555555,10.0,8.75,127.0,92.0,91.0,90.0,90.0,0.0,12.766,0.0,60.6383,11.7021,3.1915,11.7021
15861,VENTAQUEMADA,513,False,389,358,358,255,259,16803,2917,17.36,160.01150457,105.01119932066644,30.53026245313337,405.2712220441428,24.11898006571105,21.81838530380015,TUNJA,Próximo,4,Capacidades intermedias y baja densidad,0.2820052911705718,0.8225360883679389,0.5742435172769567,representativa,1,False,0.174077112590214,-0.4945326262721705,0.0996907455618614,-0.380749172071902,-0.370704477976204,49.6144,16.9666,97.1722,64.2674,56.2982,51.928,8.2262,10.539845758354756,56.9832,31.3725,6.563706563706563,17.509727626459142,18.7151,55.5866,25.419,10.4247,18.1467,93.617,72.3404,0.0,0.3861,51.751,26.37795275590551,9.375,7.6023,3.7037,389.0,259.0,257.0,254.0,256.0,0.0,9.2664,1.1583,63.3205,18.9189,1.1583,6.1776
15879,VIRACACHÁ,67,False,65,56,56,39,40,2887,484,16.7648,62.58114463,46.13210603719186,23.207481815032907,59.17587711083126,20.497359581167736,15.101043549531465,TUNJA,Próximo,5,Permanencia con brechas de gestión,0.0492428535884841,1.5275166286147854,0.4227804937953094,intermedia,2,False,1.2018145578505024,-0.0197988436268817,-1.5523124073499497,0.2512372341336659,-0.8349390057473043,50.7692,29.2308,84.6154,29.2308,32.3077,44.6154,6.1538,9.230769230769232,85.7143,38.4615,15.789473684210526,18.421052631578945,8.9286,69.6429,14.2857,10.625,5.0,100.0,100.0,5.0,0.0,13.5135,21.62162162162162,21.62162162162162,8.9552,11.9403,65.0,38.0,38.0,37.0,37.0,0.0,2.5,0.0,45.0,37.5,2.5,12.5
15897,ZETAQUIRA,154,False,152,122,122,79,81,4742,1319,27.8153,251.50506501,18.854491060891576,32.47574862927035,91.7748837418037,19.353623732982644,34.82432673802825,TUNJA,Intermedio,4,Capacidades intermedias y baja densidad,0.3837573664873897,0.6055784440874012,1.0010604245698211,representativa,1,False,-0.0001252367752387,0.1618045520299254,0.120079246486682,-0.0615334292411569,-0.2473685621678022,57.2368,21.0526,94.0789,65.7895,55.9211,41.4474,6.5789,10.526315789473683,68.8525,17.7215,17.94871794871795,10.38961038961039,15.5738,58.1967,19.6721,16.66665,20.9877,100.0,88.2353,0.0,1.2346,35.0649,25.0,25.97402597402597,8.4416,4.5455,152.0,78.0,77.0,76.0,77.0,0.0,2.4691,2.4691,50.6173,28.3951,6.1728,9.8765
